device,site,city,state,date,tair_mean,tair_max,tair_min,rh_mean,precip,et,wind_speed,wind_dir,vpd,swdw,ndvi,lat,lon
D009881,BH Indianopolis,Indianópolis,MG,2026-09-10,23.9,30.9,18.6,75.0,11.8,5.1,2.52,SSW,0.9,20.7,0.17,-18.95648,-47.85955
D009881,BH Indianopolis,Indianópolis,MG,2026-09-11,25.7,32.6,20.8,60.0,0.0,5.4,2.27,SSW,1.5,18.6,0.18,-18.95647,-47.85955
D009881,BH Indianopolis,Indianópolis,MG,2026-09-12,23.6,30.3,18.6,64.0,0.0,4.4,2.04,NW,1.1,16.9,0.19,-18.95648,-47.85953
D009881,BH Indianopolis,Indianópolis,MG,2026-09-13,23.6,32.4,16.8,66.0,0.0,4.5,1.66,NW,1.2,17.4,0.18,-18.95651,-47.85952
D009881,BH Indianopolis,Indianópolis,MG,2026-09-14,21.9,29.1,17.1,79.0,9.3,4.0,2.86,WNW,0.7,16.2,0.21,-18.95649,-47.85925
D009881,BH Indianopolis,Indianópolis,MG,2026-09-15,22.0,31.0,17.5,77.0,4.1,4.2,2.38,W,0.8,16.2,0.21,-18.95649,-47.85952
D009881,BH Indianopolis,Indianópolis,MG,2026-09-16,22.9,30.9,15.1,72.0,0.0,5.0,1.48,WNW,1.0,20.7,0.22,-18.95652,-47.85952
D009881,BH Indianopolis,Indianópolis,MG,2026-09-17,24.2,32.6,17.8,67.0,0.0,5.3,2.71,WSW,1.2,20.7,0.23,-18.95649,-47.85953
D009881,BH Indianopolis,Indianópolis,MG,2026-09-18,23.5,32.2,17.2,68.0,0.0,4.9,2.46,SW,1.1,19.9,0.23,-18.95647,-47.85953
D009881,BH Indianopolis,Indianópolis,MG,2026-09-19,23.2,30.8,17.3,66.0,0.0,5.3,2.84,SW,1.1,21.3,0.23,-18.95648,-47.85953
D009881,BH Indianopolis,Indianópolis,MG,2026-09-20,24.3,31.8,19.2,59.0,0.0,5.5,3.22,SW,1.4,21.0,0.22,-18.95649,-47.8595
D009881,BH Indianopolis,Indianópolis,MG,2026-09-21,21.7,22.4,21.3,67.0,0.0,0.0,1.68,SW,0.9,0.0,0.22,-18.95649,-47.8595
D009889,BF Toledo Area 2,Toledo,PR,2025-04-04,20.3,26.5,16.8,72.0,0.0,0.8,2.28,S,0.7,2.3,,-24.6404,-53.65753
D009889,BF Toledo Area 2,Toledo,PR,2025-04-05,18.8,22.3,17.0,76.0,0.0,2.0,2.54,E,0.5,8.1,0.25,-24.64038,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-06,19.7,24.6,15.2,76.0,0.0,3.5,2.0,ENE,0.6,14.9,0.25,-24.64035,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-04-07,21.3,27.7,15.4,74.0,0.0,4.1,1.9,NE,0.7,17.8,0.25,-24.64035,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-04-08,20.1,21.5,18.1,90.0,6.8,1.1,1.01,NNW,0.2,4.9,0.26,-24.64038,-53.65753
D009889,BF Toledo Area 2,Toledo,PR,2025-04-09,20.2,26.9,16.4,83.0,0.0,3.6,1.12,SSW,0.5,15.4,0.24,-24.64035,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-10,20.1,27.4,14.8,74.0,0.0,4.3,1.07,SSW,0.7,18.7,0.23,-24.64038,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-04-11,21.9,30.7,14.5,73.0,0.0,4.4,0.85,E,0.9,18.7,0.24,-24.64037,-53.65753
D009889,BF Toledo Area 2,Toledo,PR,2025-04-12,19.9,21.7,18.7,89.0,10.1,0.6,1.04,E,0.3,1.8,0.25,-24.64034,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-04-13,19.8,24.9,17.3,92.0,3.1,1.6,0.87,SE,0.2,7.2,0.26,-24.64034,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-14,21.0,28.7,15.9,79.0,0.0,3.9,0.87,E,0.7,17.3,0.23,-24.64031,-53.65753
D009889,BF Toledo Area 2,Toledo,PR,2025-04-15,20.2,24.0,17.8,87.0,0.0,2.0,1.3,NE,0.3,9.0,0.25,-24.64037,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-16,20.6,28.0,17.6,88.0,0.0,2.3,0.8,ENE,0.3,9.8,0.25,-24.64035,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-04-17,22.2,28.3,17.8,86.0,0.0,3.4,1.04,ENE,0.5,14.9,0.25,-24.64035,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-04-18,22.0,26.5,19.8,92.0,0.0,1.6,1.01,NE,0.2,6.8,0.26,-24.64037,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-04-19,22.1,29.6,19.6,89.0,13.3,2.6,0.81,NE,0.3,10.9,0.25,-24.64039,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-04-20,22.6,29.2,18.3,82.0,0.5,3.8,1.16,E,0.6,16.5,0.24,-24.64036,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-04-21,22.3,28.6,18.2,81.0,4.0,3.1,0.79,E,0.6,13.0,0.26,-24.64037,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-22,21.4,28.8,18.0,83.0,0.0,3.4,0.86,ENE,0.5,14.7,0.25,-24.64037,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-04-23,21.1,25.9,18.4,85.0,0.0,2.2,0.8,ENE,0.4,9.6,0.26,-24.6404,-53.65751
D009889,BF Toledo Area 2,Toledo,PR,2025-04-24,17.2,19.7,15.8,96.0,15.5,0.7,0.95,E,0.1,3.3,0.28,-24.64035,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-04-25,18.6,21.8,16.4,94.0,0.0,1.0,1.02,ENE,0.1,4.4,0.26,-24.64036,-53.65759
D009889,BF Toledo Area 2,Toledo,PR,2025-04-26,21.6,29.0,18.8,90.0,0.0,2.3,0.83,NE,0.3,9.9,0.26,-24.64035,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-27,20.7,23.6,18.9,95.0,0.8,1.0,0.72,NE,0.1,4.4,0.25,-24.64038,-53.65753
D009889,BF Toledo Area 2,Toledo,PR,2025-04-28,19.9,25.5,12.6,82.0,0.0,3.6,1.25,S,0.5,15.7,0.24,-24.64034,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-04-29,16.6,27.5,9.3,66.0,0.0,3.8,1.1,SSE,0.8,16.6,0.24,-24.64035,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-04-30,18.1,26.6,12.5,69.0,0.0,3.9,1.02,E,0.8,16.6,0.24,-24.64036,-53.65758
D009889,BF Toledo Area 2,Toledo,PR,2025-05-01,18.0,25.8,13.2,76.0,0.0,3.7,1.1,ENE,0.6,16.0,0.24,-24.64035,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-02,19.2,26.8,13.0,75.0,0.0,3.7,1.17,ENE,0.7,15.9,0.24,-24.64038,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-05-03,20.7,27.5,16.4,75.0,0.0,2.5,0.83,E,0.7,10.1,0.25,-24.64039,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-04,20.8,27.6,16.4,78.0,0.0,3.5,1.01,E,0.6,14.1,0.24,-24.64039,-53.65752
D009889,BF Toledo Area 2,Toledo,PR,2025-05-05,21.3,27.4,18.3,77.0,0.0,3.5,1.11,ENE,0.6,14.1,0.24,-24.64035,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-05-06,21.1,27.0,17.1,79.0,0.0,2.9,1.15,ENE,0.6,12.0,0.25,-24.64036,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-05-07,21.1,26.3,17.6,78.0,0.0,2.6,1.34,NE,0.6,10.2,0.25,-24.64037,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-08,22.5,29.5,17.0,78.0,0.0,3.8,1.33,NE,0.7,14.8,0.24,-24.64037,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-05-09,21.5,29.8,17.0,86.0,16.0,2.7,1.85,NE,0.4,10.3,0.25,-24.64036,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-10,18.5,24.3,15.0,81.0,0.0,3.4,1.42,S,0.5,15.3,0.25,-24.64037,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-05-11,18.5,25.0,14.3,63.0,0.0,3.6,1.78,SE,0.9,15.6,0.24,-24.64037,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-12,18.0,25.5,12.6,78.0,0.0,3.3,1.39,E,0.5,15.2,0.25,-24.64034,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-05-13,20.2,26.8,15.0,82.0,0.0,3.2,1.3,ENE,0.5,14.1,0.25,-24.64038,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-14,20.2,27.0,16.2,77.0,0.0,3.5,1.42,ENE,0.6,14.5,0.25,-24.64038,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-05-15,19.1,26.0,15.0,71.0,0.0,3.4,1.24,E,0.7,14.5,0.25,-24.64033,-53.65758
D009889,BF Toledo Area 2,Toledo,PR,2025-05-16,19.6,26.8,14.6,75.0,0.0,3.3,1.31,ENE,0.6,13.6,0.25,-24.64034,-53.65757
D009889,BF Toledo Area 2,Toledo,PR,2025-05-17,20.7,26.7,16.1,78.0,0.0,3.1,1.45,ENE,0.6,12.4,0.25,-24.64035,-53.65759
D009889,BF Toledo Area 2,Toledo,PR,2025-05-18,20.9,27.6,15.8,81.0,3.2,2.7,1.56,NE,0.6,10.8,0.25,-24.64035,-53.65756
D009889,BF Toledo Area 2,Toledo,PR,2025-05-19,20.9,27.9,15.9,85.0,0.0,3.2,1.19,ENE,0.5,13.8,0.25,-24.64041,-53.65751
D009889,BF Toledo Area 2,Toledo,PR,2025-05-20,21.5,27.5,18.4,86.0,0.0,2.1,0.97,E,0.4,8.3,0.25,-24.64037,-53.65754
D009889,BF Toledo Area 2,Toledo,PR,2025-05-21,22.9,28.9,18.6,81.0,0.2,3.5,1.12,ENE,0.6,14.1,0.25,-24.64038,-53.65755
D009889,BF Toledo Area 2,Toledo,PR,2025-05-22,19.6,24.6,16.7,89.0,0.2,1.4,1.1,SE,0.3,6.0,0.26,-24.64039,-53.65754
